NbElts,L_tot,rho,r,S,I,L,E,Mat
10,0.2171915709181511,8900,0.007685825522773565,0.0001855798909506998,2.740639838038862e-09,0.02171915709181511,124000000000.0,Cuivre
37,0.5120096458940364,2500,0.03768792321506157,0.004462253979269296,1.5845235817533682e-06,0.01383809853767666,69000000000.0,Verre
26,0.11218591058426979,2700,0.005086241685253214,8.127254478634168e-05,5.256272267268913e-10,0.004314842714779607,69000000000.0,Aluminium
25,0.9975479037699962,7800,0.035764159177943,0.00401833288007496,1.2849373642251873e-06,0.03990191615079985,203000000000.0,Acier inoxydable
42,0.47856225787607143,7850,0.005754761407206793,0.00010404099995422369,8.613887019300499e-10,0.011394339473239796,210000000000.0,Acier de construction
44,0.898827777628138,7800,0.07591671055284893,0.01810608841045331,2.6087917314212487e-05,0.020427904037003137,203000000000.0,Acier inoxydable
33,0.34419004346009296,7850,0.011840778551319736,0.00044046397170473153,1.5438706713632933e-08,0.010430001316972514,210000000000.0,Acier de construction
19,0.1846383654072294,2500,0.01719092778976758,0.000928428588304564,6.859416056026952e-08,0.009717808705643653,69000000000.0,Verre
28,0.31538744966199805,2400,0.023221717999858296,0.0016940981423165201,2.2838483790386283e-07,0.011263837487928502,30000000000.0,Beton
35,0.5961561505822465,2700,0.042134721194067935,0.005577378545750751,2.4754284587990474e-06,0.01703303287377847,69000000000.0,Aluminium
40,0.44963589905663437,2500,0.03354330714502954,0.00353477382595692,9.942907450455847e-07,0.01124089747641586,69000000000.0,Verre
16,0.7012625684907419,7800,0.03226725322479691,0.0032709497124195405,8.51408282432157e-07,0.04382891053067137,203000000000.0,Acier inoxydable
30,0.9838325694230494,2700,0.05908352707978139,0.010966870096430659,9.570960733447883e-06,0.03279441898076831,69000000000.0,Aluminium
28,0.2698086896601647,2400,0.023378092865615215,0.0017169910510343434,2.3459902304356452e-07,0.009636024630720167,30000000000.0,Beton
13,0.4692109270212802,4510,0.020458600734749532,0.0013149272523135607,1.3759212838281098e-07,0.03609314823240617,114000000000.0,Titane
32,0.7083087307846168,2700,0.06527075120812093,0.013384035960518544,1.425490494349776e-05,0.022134647837019274,69000000000.0,Aluminium
29,0.7263625684833644,7800,0.022641905651018566,0.0016105559825861683,2.0641525326971867e-07,0.025046985120116015,203000000000.0,Acier inoxydable
26,0.4137144089827871,2400,0.031414470696027354,0.0031003403034166135,7.649074097819447e-07,0.01591209265318412,30000000000.0,Beton
12,0.4162117647418,8900,0.041345284473702254,0.005370340735268103,2.295058811963162e-06,0.03468431372848333,124000000000.0,Cuivre
36,0.5051192655158357,2400,0.03218187749188022,0.003253663438855285,8.424330380043828e-07,0.014031090708773215,30000000000.0,Beton
33,0.4196728336888036,7850,0.030325653256937042,0.002889150747045843,6.642484369844621e-07,0.012717358596630412,210000000000.0,Acier de construction
18,0.6364289955393378,8900,0.02940539025588434,0.002716462835846692,5.872157176475696e-07,0.0353571664188521,124000000000.0,Cuivre
44,0.5138476067528396,2400,0.014421162921739865,0.0006533568357197795,3.3969645483317756e-08,0.011678354698928172,30000000000.0,Beton
15,0.24873109174274055,8900,0.01835311040457506,0.0010582035812988647,8.91104403839714e-08,0.01658207278284937,124000000000.0,Cuivre
23,0.3573669386122418,2700,0.007035046580914614,0.00015548332786328227,1.9237905665313495e-09,0.015537692983140948,69000000000.0,Aluminium
48,0.9037509385226596,2500,0.08192753283182141,0.02108674887978072,3.538420057505271e-05,0.01882814455255541,69000000000.0,Verre
44,0.10131271097245492,8900,0.009618344459906154,0.00029063674791423563,6.7218866791691e-09,0.002302561613010339,124000000000.0,Cuivre
38,0.8939639397839423,4510,0.061645904559971265,0.011938735534035088,1.1342448072378503e-05,0.023525366836419533,114000000000.0,Titane
14,0.34333927334250036,2500,0.030837810149124574,0.0029875620458874614,7.102708691265536e-07,0.024524233810178597,69000000000.0,Verre
25,0.8282105467466051,2500,0.019038488305657957,0.0011387143557187215,1.031857505808591e-07,0.03312842186986421,69000000000.0,Verre
13,0.6268825784890748,7850,0.036341397585224214,0.004149092553426932,1.369923707106955e-06,0.048221736806851906,210000000000.0,Acier de construction
36,0.2070723358216446,4510,0.013099200858220927,0.0005390629401467636,2.3124326216165148e-08,0.005752009328379017,114000000000.0,Titane
16,0.31399614738878057,2500,0.005315918536428671,8.877823502355603e-05,6.271958114057005e-10,0.019624759211798785,69000000000.0,Verre
32,0.2288269908788705,7850,0.005325286302632298,8.909140254798433e-05,6.316285148312692e-10,0.0071508434649647035,210000000000.0,Acier de construction
33,0.9029176845849772,2400,0.022911076195642498,0.0016490766866708356,2.1640726682164155e-07,0.027361141957120524,30000000000.0,Beton
39,0.5750700429856188,8900,0.016684222822640978,0.0008745040706489663,6.085745781743452e-08,0.01474538571757997,124000000000.0,Cuivre
50,0.5337728931499501,2500,0.05330918044265819,0.008927993891546958,6.343046641996926e-06,0.010675457862999003,69000000000.0,Verre
11,0.5941742771154508,2500,0.031673111635109504,0.0031516017698265076,7.904106937785149e-07,0.05401584337413189,69000000000.0,Verre
29,0.8851785391703535,2500,0.0565117392852308,0.01003291702727053,8.010222455246926e-06,0.030523397902425982,69000000000.0,Verre
35,0.9982238923959207,2400,0.09519849425571793,0.028471479215455994,6.4507498114839e-05,0.028520682639883447,30000000000.0,Beton
16,0.11307608554597025,2700,0.008169954712048335,0.0002096955290869625,3.499197681533883e-09,0.0070672553466231405,69000000000.0,Aluminium
42,0.7398336760577496,2400,0.06776977212815241,0.01442852457196342,1.6566622751510225e-05,0.017615087525184515,30000000000.0,Beton
42,0.8227800816560812,2500,0.06597470395410002,0.013674289586211386,1.4879888666812537e-05,0.019590001944192408,69000000000.0,Verre
24,0.547190607339577,2400,0.024634183151074213,0.0019064534463446737,2.8922947242431225e-07,0.02279960863914904,30000000000.0,Beton
34,0.32839213479183266,2400,0.020142355632909156,0.0012745896626293583,1.292798738742648e-07,0.009658592199759784,30000000000.0,Beton
23,0.6821804250233052,2400,0.02061105998976897,0.001334598177250984,1.4173959605221142e-07,0.02966001847927414,30000000000.0,Beton
30,0.6860431411031311,4510,0.051923456023739434,0.008469876062512613,5.708792356669047e-06,0.022868104703437704,114000000000.0,Titane
13,0.4108575160900273,8900,0.010271538955176367,0.0003314522014147804,8.742425732468065e-09,0.031604424314617484,124000000000.0,Cuivre
46,0.2051734742078214,2700,0.019198293415431306,0.0011579108474569332,1.0669409424598655e-07,0.0044602929175613345,69000000000.0,Aluminium
12,0.29346532508451256,4510,0.006925896857517372,0.0001506960649449401,1.8071489920837157e-09,0.024455443757042714,114000000000.0,Titane
12,0.23624011953613686,8900,0.004799861201279416,7.23781087284391e-05,4.1687379625106625e-10,0.019686676628011403,124000000000.0,Cuivre
33,0.2927032406500172,2700,0.011290644984941901,0.00040048603486474214,1.2763356186424443e-08,0.008869795171212641,69000000000.0,Aluminium
23,0.618509601319508,2500,0.0474335183980779,0.007068390789225096,3.975861438633051e-06,0.02689172179650035,69000000000.0,Verre
45,0.3631413017005082,8900,0.020250504633433176,0.0012883135450964867,1.3207885088018445e-07,0.008069806704455737,124000000000.0,Cuivre
36,0.9978696243819556,4510,0.03337455330866024,0.0034992969332704473,9.74432427864567e-07,0.027718600677276543,114000000000.0,Titane
48,0.4795177231061569,2400,0.011099527205531631,0.00038704265727770073,1.1920865868893756e-08,0.009989952564711602,30000000000.0,Beton
15,0.9097537704677591,2400,0.05930344391772657,0.011048662366937292,9.714255917224634e-06,0.06065025136451727,30000000000.0,Beton
21,0.6413349050863001,4510,0.044892960182278785,0.00633149632293858,3.1900893995262014e-06,0.03053975738506191,114000000000.0,Titane
39,0.7031983067128463,2500,0.05744592392667889,0.010367363123256415,8.553163154892206e-06,0.018030725813149906,69000000000.0,Verre
39,0.8707686731164207,2500,0.07803056371292051,0.019128431561941873,2.9117149672618747e-05,0.02232740187478002,69000000000.0,Verre
22,0.6228227161360979,8900,0.061459053532188924,0.011866471715212506,1.1205554514446352e-05,0.02831012346073172,124000000000.0,Cuivre
22,0.3715076321409043,7850,0.03143816108108358,0.0031050181444552574,7.672173591935739e-07,0.016886710551859287,210000000000.0,Acier de construction
46,0.5688241926276656,7850,0.020052197051441185,0.0012632048957400628,1.2698070569384014e-07,0.01236574331799273,210000000000.0,Acier de construction
11,0.857783723996932,2700,0.046387706961637264,0.0067601398843021784,3.636649965035551e-06,0.07798033854517564,69000000000.0,Aluminium
10,0.25840943120628346,2400,0.022420385509158963,0.001579195960282125,1.9845506371758064e-07,0.025840943120628346,30000000000.0,Beton
49,0.5677057898692495,2400,0.014036659643211317,0.0006189811328247414,3.048912486754144e-08,0.011585832446311214,30000000000.0,Beton
36,0.6710991417683155,2700,0.061137683604666634,0.011742696406187412,1.0973010674245389e-05,0.018641642826897654,69000000000.0,Aluminium
10,0.261004621656251,7850,0.01564006617838843,0.000768470225656554,4.699419632314817e-08,0.0261004621656251,210000000000.0,Acier de construction
34,0.787670621453563,2700,0.04442618065074452,0.006200515952787562,3.0594671493168935e-06,0.023166782983928325,69000000000.0,Aluminium
35,0.6726510141097979,8900,0.041391090749361384,0.0053822468851396675,2.3052464726365956e-06,0.01921860040313708,124000000000.0,Cuivre
21,0.4694831816625,7850,0.008314404754318903,0.00021717618402441267,3.753310828944606e-09,0.022356341983928572,210000000000.0,Acier de construction
25,0.2322664747180226,2500,0.004270367811488691,5.729021320710506e-05,2.6118667275061346e-10,0.009290658988720904,69000000000.0,Verre
44,0.7119436227393884,2700,0.07038928262005409,0.01556549552125772,1.928039990683098e-05,0.016180536880440646,69000000000.0,Aluminium
41,0.9230797869391949,2700,0.08209925333449695,0.02117523737289799,3.568179640398435e-05,0.02251414114485841,69000000000.0,Aluminium
33,0.315672046250001,2400,0.014981703487071039,0.0007051349930266359,3.9567141034542025e-08,0.009565819583333364,30000000000.0,Beton
38,0.6199928935040016,2500,0.011298889627080378,0.0004010711333396395,1.2800677214989644e-08,0.016315602460631618,69000000000.0,Verre
11,0.7170324714343894,2700,0.07120806380119331,0.015929723110727018,2.0193267107248278e-05,0.06518477013039904,69000000000.0,Aluminium
12,0.11193580901288054,7850,0.008602793707080652,0.00023250317624082383,4.30177722916286e-09,0.009327984084406712,210000000000.0,Acier de construction
50,0.29509050855202423,2700,0.008406350244375162,0.00022200606232601806,3.9221103071069355e-09,0.005901810171040484,69000000000.0,Aluminium
28,0.8740451600486994,7800,0.026871945713878832,0.00226854866214464,4.0953057891175957e-07,0.031215898573167835,203000000000.0,Acier inoxydable
39,0.4817310869605911,8900,0.04074245519461682,0.005214879359188087,2.16410669122007e-06,0.012352079152835668,124000000000.0,Cuivre
48,0.5474422434838557,2700,0.035940115361945385,0.0040579697593310865,1.310411659260564e-06,0.011405046739246994,69000000000.0,Aluminium
26,0.9813915777056869,2400,0.06622704306568315,0.013779092084784896,1.5108847614603312e-05,0.037745829911757185,30000000000.0,Beton
15,0.8375442559239308,2700,0.06699114629440385,0.01409888249354271,1.5818289438287577e-05,0.055836283728262055,69000000000.0,Aluminium
49,0.9372594331473995,7850,0.04831828800008511,0.00733454113929452,4.280909371122115e-06,0.019127743533620397,210000000000.0,Acier de construction
39,0.16270614900557673,2700,0.005945116942173883,0.00011103775594238134,9.811411443357775e-10,0.004171952538604531,69000000000.0,Aluminium
13,0.6940749341780643,2400,0.05326018083150779,0.008911588943131482,6.319757703198472e-06,0.05339037955215879,30000000000.0,Beton
45,0.8522116027038115,7800,0.08000424575710458,0.020108327189899036,3.217673859738002e-05,0.018938035615640256,203000000000.0,Acier inoxydable
15,0.4150048061316576,4510,0.010426983547258049,0.0003415601921707655,9.283775598852936e-09,0.02766698707544384,114000000000.0,Titane
13,0.9962843478683087,8900,0.07627659367655462,0.018278159100402105,2.6586125011931256e-05,0.07663725752833143,124000000000.0,Cuivre
32,0.9161119510835483,2400,0.05423480387719155,0.009240724461505014,6.795198963484627e-06,0.028628498471360883,30000000000.0,Beton
46,0.18114242656976462,4510,0.017442828342836787,0.0009558366667317284,7.27038666538176e-08,0.003937878838473144,114000000000.0,Titane
13,0.6595024385776236,7800,0.04698981382788896,0.006936770422219154,3.8291711558777965e-06,0.05073095681366335,203000000000.0,Acier inoxydable
40,0.2231140820197434,7800,0.011315190806913506,0.00040222923809200796,1.2874708612461828e-08,0.0055778520504935845,203000000000.0,Acier inoxydable
29,0.5105166107511958,2400,0.022226670981443042,0.0015520250056954702,1.9168475069099027e-07,0.01760402106038606,30000000000.0,Beton
16,0.5536359890595037,2700,0.05150372447431252,0.008333494339520072,5.526426844952209e-06,0.03460224931621898,69000000000.0,Aluminium
49,0.4784310935032937,4510,0.04579443693961708,0.006588329629842825,3.4541466779490173e-06,0.009763899867414157,114000000000.0,Titane
44,0.6294634664807224,7800,0.045961513212403764,0.006636491005982266,3.504831603657864e-06,0.014305987874561872,203000000000.0,Acier inoxydable
30,0.21664299143885457,8900,0.02043731990822655,0.001312193127391665,1.370205333277706e-07,0.007221433047961819,124000000000.0,Cuivre
34,0.564910270344102,8900,0.01986970318335183,0.0012403168161938367,1.2242085258693181e-07,0.01661500795129712,124000000000.0,Cuivre
42,0.7179486522184425,2500,0.02865910645240141,0.0025803294786007234,5.29834780658776e-07,0.017094015529010537,69000000000.0,Verre
46,0.6647988614746789,8900,0.042208238986999345,0.005596858645335951,2.4927505050724785e-06,0.01445214916249302,124000000000.0,Cuivre
14,0.2253013992322444,8900,0.014153500172726123,0.0006293287636806029,3.151703104659332e-08,0.016092957088017456,124000000000.0,Cuivre
34,0.7010081913459799,7800,0.043880541342295395,0.006049142650194406,2.911908929423775e-06,0.020617887980764114,203000000000.0,Acier inoxydable
17,0.3208187478408048,2700,0.014780985584217941,0.0006863674184304495,3.748896539344217e-08,0.018871691049459103,69000000000.0,Aluminium
37,0.17843219236976687,4510,0.00631952742511002,0.00012546398528652224,1.2526458185141946e-09,0.004822491685669375,114000000000.0,Titane
17,0.2568993445467671,8900,0.020328834774379842,0.001298299365560452,1.3413429337255217e-07,0.01511172614980983,124000000000.0,Cuivre
15,0.4273427850606817,7850,0.007776126525657064,0.0001899662761593065,2.8717270232821467e-09,0.028489519004045446,210000000000.0,Acier de construction
37,0.8884378468816065,2500,0.08194840620389762,0.021097495148113255,3.542027488955773e-05,0.02401183369950288,69000000000.0,Verre
28,0.40982828034107044,2500,0.015998420960649427,0.0008040889848025735,5.145153802339967e-08,0.014636724297895374,69000000000.0,Verre
16,0.7569433892723316,2500,0.021001484606222337,0.0013856382563334096,1.527882183596256e-07,0.047308961829520726,69000000000.0,Verre
28,0.5446326079689651,2500,0.015762833017853525,0.0007805818026188153,4.8487186099970914e-08,0.01945116457032018,69000000000.0,Verre
19,0.47639059023243113,7800,0.03190056401155559,0.0031970291480917794,8.133609685257299e-07,0.025073188959601637,203000000000.0,Acier inoxydable
17,0.5827544932470294,4510,0.021022664050175496,0.0013884344249093157,1.5340548289022182e-07,0.03427967607335467,114000000000.0,Titane
22,0.8175022794438913,8900,0.04340477759962956,0.00591868113510463,2.7876614063105007e-06,0.03715919452017688,124000000000.0,Cuivre
22,0.2266946155122878,2700,0.015604700628785953,0.0007649988023728332,4.6570579970254425e-08,0.010304300705103991,69000000000.0,Aluminium
19,0.9633918838463976,2400,0.06934900847113176,0.01510881434939864,1.816564846366624e-05,0.050704835991915664,30000000000.0,Beton
